order_id,user_id,restaurant_id,total_amount,name,city,membership,user_user_id,restaurant_name,cuisine,rating
321,2023,134,1239.1,User_2023,Bangalore,Regular,2023,New Tiffins Non-Veg,,
322,1690,208,765.9,User_1690,Hyderabad,Gold,1690,New Curry House South Indian,,
323,2084,168,548.43,User_2084,Chennai,Gold,2084,Ruchi Foods Family Restaurant,,
324,2742,163,968.8,User_2742,Hyderabad,Gold,2742,Spice Delights Multicuisine,,
325,223,39,817.89,User_223,Chennai,Gold,223,Ruchi Delights South Indian,,
326,48,279,1039.9,User_48,Chennai,Gold,48,Sri Tiffins Andhra,,
327,413,171,396.63,User_413,Pune,Gold,413,Ruchi Mess Non-Veg,,
328,1019,254,1425.43,User_1019,Hyderabad,Gold,1019,Ruchi Dhaba Chinese,,
329,1573,17,654.51,User_1573,Chennai,Gold,1573,Udupi Delights Non-Veg,,
330,1588,194,1415.25,User_1588,Hyderabad,Gold,1588,New Dhaba Family Restaurant,,
331,1679,6,1058.26,User_1679,Pune,Gold,1679,Ruchi Restaurant South Indian,,
332,870,320,816.47,User_870,Bangalore,Gold,870,Hotel Cafe Multicuisine,,
333,2271,208,1063.14,User_2271,Pune,Gold,2271,New Curry House South Indian,,
334,1496,33,419.28,User_1496,Chennai,Regular,1496,Amma Foods Non-Veg,,
335,1134,46,561.81,User_1134,Bangalore,Gold,1134,Udupi Delights Family Restaurant,,
336,2122,356,1422.53,User_2122,Pune,Regular,2122,Hotel Foods Multicuisine,,
337,1155,397,979.78,User_1155,Hyderabad,Gold,1155,Amma Foods Family Restaurant,,
338,2534,38,837.74,User_2534,Bangalore,Regular,2534,Grand Tiffins Multicuisine,,
339,1739,436,1356.85,User_1739,Pune,Regular,1739,Swagath Tiffins Punjabi,,
340,1339,396,793.05,User_1339,Chennai,Regular,1339,Taste of Delights Non-Veg,,
341,114,91,1373.68,User_114,Bangalore,Gold,114,Annapurna Mess Non-Veg,,
342,1526,464,919.8,User_1526,Pune,Regular,1526,Ruchi Cafe Multicuisine,,
343,1080,111,960.54,User_1080,Chennai,Regular,1080,Ruchi Dhaba Chinese,,
344,321,315,746.18,User_321,Chennai,Regular,321,Swagath Curry House Chinese,,
345,1474,277,608.15,User_1474,Bangalore,Gold,1474,Swagath Restaurant North Indian,,
346,2868,383,938.52,User_2868,Hyderabad,Regular,2868,Amma Biryani North Indian,,
347,1485,430,999.35,User_1485,Pune,Regular,1485,Royal Delights South Indian,,
348,308,419,549.31,User_308,Bangalore,Regular,308,Darbar Delights Andhra,,
349,1883,62,514.27,User_1883,Chennai,Gold,1883,Spice Delights Andhra,,
350,1730,112,840.19,User_1730,Bangalore,Regular,1730,Grand Cafe Punjabi,,
351,2755,218,1387.05,User_2755,Pune,Regular,2755,Sai Foods Pure Veg,,
352,1897,96,1043.46,User_1897,Chennai,Gold,1897,Annapurna Biryani Non-Veg,,
353,1105,188,1123.59,User_1105,Chennai,Gold,1105,Swagath Mess Multicuisine,,
354,372,391,642.58,User_372,Chennai,Regular,372,Sri Biryani Family Restaurant,,
355,1226,333,339.08,User_1226,Hyderabad,Gold,1226,Amma Mess Multicuisine,,
356,2465,67,1234.61,User_2465,Hyderabad,Gold,2465,Swagath Tiffins Andhra,,
357,2184,270,1103.89,User_2184,Hyderabad,Regular,2184,Taste of Biryani North Indian,,
358,312,169,705.35,User_312,Hyderabad,Gold,312,Ruchi Curry House Pure Veg,,
359,2016,23,260.34,User_2016,Pune,Regular,2016,Amma Mess Punjabi,,
360,98,242,792.09,User_98,Pune,Regular,98,Classic Dhaba Punjabi,,
361,1424,403,1174.93,User_1424,Pune,Gold,1424,Sai Delights Pure Veg,,
362,2004,16,194.31,User_2004,Hyderabad,Regular,2004,Sai Mess Andhra,,
363,2586,484,1200.79,User_2586,Hyderabad,Regular,2586,Taste of Biryani Punjabi,,
364,1746,174,313.78,User_1746,Hyderabad,Gold,1746,Amma Biryani North Indian,,
365,2567,119,816.48,User_2567,Bangalore,Gold,2567,Spice Restaurant Non-Veg,,
366,959,187,1128.66,User_959,Chennai,Gold,959,Royal Kitchen North Indian,,
367,128,14,261.53,User_128,Hyderabad,Regular,128,Taste of Tiffins North Indian,,
368,1804,188,1120.32,User_1804,Hyderabad,Regular,1804,Swagath Mess Multicuisine,,
369,1665,283,486.28,User_1665,Bangalore,Regular,1665,Grand Kitchen Punjabi,,
370,1666,430,557.92,User_1666,Hyderabad,Regular,1666,Royal Delights South Indian,,
371,475,153,1430.39,User_475,Bangalore,Gold,475,Annapurna Mess Andhra,,
372,2101,281,133.81,User_2101,Pune,Gold,2101,Swagath Cafe Non-Veg,,
373,1301,177,1489.28,User_1301,Hyderabad,Regular,1301,Udupi Restaurant South Indian,,
374,2642,401,161.54,User_2642,Pune,Gold,2642,Darbar Eatery Pure Veg,,
375,2873,153,469.24,User_2873,Pune,Gold,2873,Annapurna Mess Andhra,,
376,496,432,462.68,User_496,Chennai,Regular,496,Hotel Eatery Pure Veg,,
377,2089,398,213.1,User_2089,Hyderabad,Gold,2089,Royal Tiffins Pure Veg,,
378,2757,272,838.49,User_2757,Chennai,Gold,2757,New Dhaba Pure Veg,,
379,1538,323,1211.23,User_1538,Bangalore,Regular,1538,Taste of Mess Chinese,,
380,2143,240,908.79,User_2143,Hyderabad,Regular,2143,New Mess Andhra,,
381,1431,217,1298.31,User_1431,Bangalore,Regular,1431,Royal Eatery Family Restaurant,,
382,1535,367,594.54,User_1535,Chennai,Regular,1535,Ruchi Restaurant Punjabi,,
383,2449,347,1122.1,User_2449,Pune,Gold,2449,Amma Delights Chinese,,
384,223,104,992.15,User_223,Chennai,Gold,223,Grand Dhaba South Indian,,
385,2,121,1082.71,User_2,Pune,Gold,2,Sri Delights Non-Veg,,
386,2292,270,970.25,User_2292,Hyderabad,Gold,2292,Taste of Biryani North Indian,,
387,20,417,1071.08,User_20,Hyderabad,Gold,20,Hotel Biryani North Indian,,
388,2829,131,1023.3,User_2829,Bangalore,Regular,2829,Hotel Restaurant Non-Veg,,
389,1893,288,893.16,User_1893,Hyderabad,Regular,1893,Swagath Restaurant North Indian,,
390,2022,327,640.58,User_2022,Bangalore,Regular,2022,Royal Tiffins Chinese,,
391,1078,132,700.55,User_1078,Hyderabad,Gold,1078,Spice Tiffins Chinese,,
392,2907,488,168.72,User_2907,Hyderabad,Regular,2907,New Biryani North Indian,,
393,188,452,107.8,User_188,Hyderabad,Regular,188,Classic Delights Multicuisine,,
394,918,344,1282.13,User_918,Bangalore,Gold,918,Annapurna Kitchen North Indian,,
395,1797,45,315.02,User_1797,Bangalore,Regular,1797,Annapurna Restaurant Punjabi,,
396,315,438,372.82,User_315,Chennai,Gold,315,Grand Biryani Pure Veg,,
397,2316,156,114.64,User_2316,Hyderabad,Regular,2316,Sri Tiffins North Indian,,
398,96,263,904.25,User_96,Pune,Regular,96,Grand Curry House Andhra,,
399,834,45,583.52,User_834,Chennai,Gold,834,Annapurna Restaurant Punjabi,,
400,2690,27,101.01,User_2690,Hyderabad,Regular,2690,Darbar Dhaba Pure Veg,,
401,1832,359,996.34,User_1832,Chennai,Gold,1832,Sri Foods South Indian,,
402,197,59,1341.11,User_197,Hyderabad,Gold,197,Sai Biryani Non-Veg,,
403,1042,338,1158.77,User_1042,Pune,Gold,1042,Grand Kitchen Non-Veg,,
404,1232,94,669.78,User_1232,Pune,Gold,1232,Taste of Eatery Andhra,,
405,95,330,1302.45,User_95,Bangalore,Gold,95,Udupi Eatery Multicuisine,,
406,1675,478,869.66,User_1675,Hyderabad,Regular,1675,New Tiffins Pure Veg,,
407,1654,428,482.4,User_1654,Chennai,Gold,1654,Annapurna Foods Punjabi,,
408,2849,227,787.55,User_2849,Pune,Regular,2849,Udupi Curry House Chinese,,
409,1759,117,1042.16,User_1759,Chennai,Regular,1759,Darbar Eatery North Indian,,
410,19,164,286.19,User_19,Hyderabad,Regular,19,Udupi Mess Family Restaurant,,
411,1350,101,816.92,User_1350,Bangalore,Gold,1350,Sai Kitchen South Indian,,
412,653,126,464.14,User_653,Chennai,Regular,653,Spice Tiffins North Indian,,
413,137,259,1311.66,User_137,Hyderabad,Gold,137,Amma Curry House Family Restaurant,,
414,2338,429,1259.75,User_2338,Pune,Regular,2338,Annapurna Biryani Pure Veg,,
415,2535,448,255.1,User_2535,Chennai,Gold,2535,Amma Biryani Family Restaurant,,
416,1283,481,1104.78,User_1283,Hyderabad,Regular,1283,Sai Restaurant Non-Veg,,
417,1933,251,505.51,User_1933,Hyderabad,Regular,1933,Grand Curry House Andhra,,
418,1369,72,738.19,User_1369,Hyderabad,Regular,1369,Sri Foods Chinese,,
419,1246,341,391.1,User_1246,Chennai,Gold,1246,Amma Biryani Family Restaurant,,
420,1672,378,243.27,User_1672,Bangalore,Gold,1672,New Mess North Indian,,
421,1408,403,530.89,User_1408,Chennai,Regular,1408,Sai Delights Pure Veg,,
422,468,389,985.99,User_468,Bangalore,Regular,468,Ruchi Mess Multicuisine,,
423,1530,319,696.34,User_1530,Bangalore,Gold,1530,Darbar Eatery Family Restaurant,,
424,1257,197,701.69,User_1257,Bangalore,Gold,1257,Sri Curry House North Indian,,
425,1453,244,1034.45,User_1453,Pune,Regular,1453,Amma Tiffins South Indian,,
426,1607,12,448.47,User_1607,Bangalore,Regular,1607,Royal Foods Multicuisine,,
427,153,257,473.73,User_153,Pune,Gold,153,Sri Kitchen Family Restaurant,,
428,635,104,122.37,User_635,Pune,Regular,635,Grand Dhaba South Indian,,
429,1033,65,419.07,User_1033,Bangalore,Regular,1033,Grand Eatery Non-Veg,,
430,1135,130,416.19,User_1135,Bangalore,Regular,1135,Royal Restaurant South Indian,,
431,1024,464,1292.09,User_1024,Chennai,Gold,1024,Ruchi Cafe Multicuisine,,
432,1089,484,1264.35,User_1089,Hyderabad,Regular,1089,Taste of Biryani Punjabi,,
433,2400,425,1000.18,User_2400,Pune,Regular,2400,Ruchi Curry House Punjabi,,
434,2355,265,1346.12,User_2355,Pune,Regular,2355,Udupi Curry House Andhra,,
435,1311,417,806.75,User_1311,Bangalore,Regular,1311,Hotel Biryani North Indian,,
436,1771,389,1107.25,User_1771,Hyderabad,Regular,1771,Ruchi Mess Multicuisine,,
437,1847,363,1442.45,User_1847,Bangalore,Regular,1847,Annapurna Mess Pure Veg,,
438,700,8,842.29,User_700,Pune,Gold,700,New Mess Punjabi,,
439,2568,194,1479.4,User_2568,Bangalore,Gold,2568,New Dhaba Family Restaurant,,
440,181,429,854.8,User_181,Hyderabad,Regular,181,Annapurna Biryani Pure Veg,,
441,98,317,502.41,User_98,Pune,Regular,98,Darbar Cafe Pure Veg,,
442,1289,436,1355.34,User_1289,Chennai,Gold,1289,Swagath Tiffins Punjabi,,
443,1025,131,447.05,User_1025,Pune,Gold,1025,Hotel Restaurant Non-Veg,,
444,9,350,1434.15,User_9,Bangalore,Gold,9,Classic Curry House South Indian,,
445,148,437,363.78,User_148,Pune,Regular,148,Swagath Tiffins Chinese,,
446,657,188,583.75,User_657,Bangalore,Regular,657,Swagath Mess Multicuisine,,
447,45,476,1332.7,User_45,Hyderabad,Gold,45,Royal Curry House Multicuisine,,
448,129,494,647.16,User_129,Pune,Gold,129,Hotel Restaurant North Indian,,
449,1205,408,787.53,User_1205,Chennai,Gold,1205,Darbar Eatery Family Restaurant,,
450,643,269,460.23,User_643,Pune,Gold,643,Udupi Mess Pure Veg,,
451,2216,237,1053.86,User_2216,Bangalore,Regular,2216,Grand Restaurant South Indian,,
452,1731,157,459.03,User_1731,Hyderabad,Regular,1731,Sai Restaurant Family Restaurant,,
453,586,403,295.85,User_586,Bangalore,Gold,586,Sai Delights Pure Veg,,
454,2567,428,1195.5,User_2567,Bangalore,Gold,2567,Annapurna Foods Punjabi,,
455,1784,133,662.45,User_1784,Pune,Regular,1784,Spice Foods Non-Veg,,
456,1821,143,260.9,User_1821,Hyderabad,Regular,1821,Classic Cafe Punjabi,,
457,2225,320,1310.54,User_2225,Bangalore,Regular,2225,Hotel Cafe Multicuisine,,
458,2691,142,1362.56,User_2691,Hyderabad,Gold,2691,Ruchi Eatery Family Restaurant,,
459,1823,358,196.9,User_1823,Hyderabad,Regular,1823,Udupi Cafe North Indian,,
460,1932,84,952.12,User_1932,Bangalore,Regular,1932,Grand Mess Chinese,,
461,2390,121,247.36,User_2390,Hyderabad,Gold,2390,Sri Delights Non-Veg,,
462,2930,55,833.46,User_2930,Bangalore,Regular,2930,Darbar Restaurant Multicuisine,,
463,1289,499,682.45,User_1289,Chennai,Gold,1289,Annapurna Tiffins South Indian,,
464,2674,57,598.83,User_2674,Hyderabad,Gold,2674,Spice Mess Punjabi,,
465,2116,289,1161.9,User_2116,Chennai,Gold,2116,Sri Biryani Punjabi,,
466,1199,316,1141.11,User_1199,Pune,Gold,1199,Darbar Tiffins Andhra,,
467,937,438,654.85,User_937,Chennai,Gold,937,Grand Biryani Pure Veg,,
468,701,78,447.31,User_701,Hyderabad,Regular,701,Sri Kitchen Chinese,,
469,1834,334,955.06,User_1834,Bangalore,Gold,1834,Darbar Tiffins Family Restaurant,,
470,1577,357,487.14,User_1577,Chennai,Gold,1577,Grand Mess Punjabi,,
471,2810,232,1185.7,User_2810,Bangalore,Regular,2810,New Dhaba Family Restaurant,,
472,526,42,919.75,User_526,Hyderabad,Regular,526,Udupi Mess North Indian,,
473,168,391,1491.83,User_168,Hyderabad,Gold,168,Sri Biryani Family Restaurant,,
474,2718,343,1161.94,User_2718,Hyderabad,Regular,2718,Sai Cafe Andhra,,
475,1571,196,354.71,User_1571,Pune,Gold,1571,Hotel Curry House Chinese,,
476,2117,250,833.02,User_2117,Bangalore,Gold,2117,Sai Foods Non-Veg,,
477,1733,35,442.46,User_1733,Pune,Regular,1733,Royal Biryani North Indian,,
478,2216,131,170.89,User_2216,Bangalore,Regular,2216,Hotel Restaurant Non-Veg,,
479,1290,287,925.22,User_1290,Hyderabad,Gold,1290,Amma Cafe South Indian,,
480,1262,214,532.08,User_1262,Pune,Gold,1262,Amma Foods North Indian,,
481,2981,391,887.3,User_2981,Chennai,Gold,2981,Sri Biryani Family Restaurant,,
482,763,283,555.21,User_763,Pune,Gold,763,Grand Kitchen Punjabi,,
483,2101,35,1069.6,User_2101,Pune,Gold,2101,Royal Biryani North Indian,,
484,719,139,509.03,User_719,Chennai,Gold,719,Ruchi Cafe South Indian,,
485,1019,353,678.26,User_1019,Hyderabad,Gold,1019,Sai Delights South Indian,,
486,1133,382,838.93,User_1133,Chennai,Gold,1133,Annapurna Mess Andhra,,
487,230,268,535.12,User_230,Pune,Gold,230,Annapurna Biryani Multicuisine,,
488,1301,159,1201.51,User_1301,Hyderabad,Regular,1301,Darbar Dhaba Punjabi,,
489,1684,410,386.71,User_1684,Hyderabad,Regular,1684,Darbar Mess Pure Veg,,
490,362,62,125.35,User_362,Chennai,Gold,362,Spice Delights Andhra,,
491,2489,428,1224.42,User_2489,Hyderabad,Regular,2489,Annapurna Foods Punjabi,,
492,650,114,1478.62,User_650,Chennai,Gold,650,Ruchi Mess Andhra,,
493,2057,399,698.79,User_2057,Chennai,Gold,2057,Swagath Cafe Multicuisine,,
494,361,66,911.14,User_361,Pune,Gold,361,Swagath Dhaba Punjabi,,
495,2865,23,1291.76,User_2865,Hyderabad,Regular,2865,Amma Mess Punjabi,,
496,987,432,1374.88,User_987,Bangalore,Regular,987,Hotel Eatery Pure Veg,,
497,1570,381,872.66,User_1570,Bangalore,Regular,1570,New Delights North Indian,,
498,2119,12,989.29,User_2119,Bangalore,Regular,2119,Royal Foods Multicuisine,,
499,1561,210,258.36,User_1561,Hyderabad,Gold,1561,Annapurna Restaurant South Indian,,
500,704,69,143.1,User_704,Chennai,Regular,704,Classic Tiffins Punjabi,,
501,2305,417,1460.05,User_2305,Pune,Gold,2305,Hotel Biryani North Indian,,
502,86,237,480.06,User_86,Chennai,Regular,86,Grand Restaurant South Indian,,
503,106,154,1108.65,User_106,Pune,Regular,106,Spice Biryani Multicuisine,,
504,2499,86,832.47,User_2499,Chennai,Regular,2499,Sri Curry House Chinese,,
505,337,138,1320.62,User_337,Pune,Gold,337,Classic Mess Punjabi,,
506,1951,423,1078.78,User_1951,Pune,Gold,1951,Royal Tiffins Multicuisine,,
507,1315,361,455.99,User_1315,Hyderabad,Gold,1315,Royal Dhaba Punjabi,,
508,2069,282,527.85,User_2069,Pune,Gold,2069,Hotel Curry House Chinese,,
509,2674,6,764.57,User_2674,Hyderabad,Gold,2674,Ruchi Restaurant South Indian,,
510,790,257,720.04,User_790,Bangalore,Regular,790,Sri Kitchen Family Restaurant,,
511,1800,347,186.07,User_1800,Bangalore,Regular,1800,Amma Delights Chinese,,
512,330,234,1075.9,User_330,Chennai,Regular,330,Swagath Kitchen North Indian,,
513,1337,212,1127.35,User_1337,Bangalore,Regular,1337,Sai Delights North Indian,,
514,1418,88,840.69,User_1418,Chennai,Gold,1418,Ruchi Eatery North Indian,,
515,1430,259,283.87,User_1430,Hyderabad,Regular,1430,Amma Curry House Family Restaurant,,
516,2045,40,524.46,User_2045,Pune,Regular,2045,Royal Curry House Non-Veg,,
517,2717,275,417.31,User_2717,Bangalore,Regular,2717,Classic Eatery South Indian,,
518,1213,51,383.82,User_1213,Pune,Regular,1213,Sri Eatery South Indian,,
519,628,421,287.01,User_628,Pune,Regular,628,Ruchi Foods Chinese,,
520,1828,66,1254.19,User_1828,Chennai,Regular,1828,Swagath Dhaba Punjabi,,
521,1604,500,532.37,User_1604,Hyderabad,Regular,1604,Grand Eatery Family Restaurant,,
522,2472,321,1322.99,User_2472,Bangalore,Gold,2472,Sai Restaurant Non-Veg,,
523,410,220,1403.79,User_410,Chennai,Gold,410,Spice Kitchen North Indian,,
524,2292,81,890.78,User_2292,Hyderabad,Gold,2292,Darbar Mess Chinese,,
525,439,21,515.98,User_439,Pune,Gold,439,Grand Biryani Family Restaurant,,
526,435,175,1397.52,User_435,Hyderabad,Gold,435,Sai Biryani Non-Veg,,
527,1924,244,1123.75,User_1924,Pune,Regular,1924,Amma Tiffins South Indian,,
528,898,194,311.35,User_898,Hyderabad,Gold,898,New Dhaba Family Restaurant,,
529,1449,359,1231.09,User_1449,Pune,Gold,1449,Sri Foods South Indian,,
530,1213,312,757.94,User_1213,Pune,Regular,1213,Udupi Curry House Chinese,,
531,2661,306,947.56,User_2661,Chennai,Gold,2661,Grand Dhaba Non-Veg,,
532,211,66,444.52,User_211,Bangalore,Regular,211,Swagath Dhaba Punjabi,,
533,2618,278,1236.68,User_2618,Chennai,Gold,2618,Swagath Mess Non-Veg,,
534,1159,250,233.98,User_1159,Hyderabad,Regular,1159,Sai Foods Non-Veg,,
535,1104,315,499.11,User_1104,Bangalore,Regular,1104,Swagath Curry House Chinese,,
536,2162,432,946.71,User_2162,Bangalore,Gold,2162,Hotel Eatery Pure Veg,,
537,2072,319,1349.8,User_2072,Hyderabad,Regular,2072,Darbar Eatery Family Restaurant,,
538,2805,470,1432.41,User_2805,Bangalore,Regular,2805,Darbar Foods Multicuisine,,
539,1210,476,752.65,User_1210,Chennai,Gold,1210,Royal Curry House Multicuisine,,
540,1072,213,1387.89,User_1072,Bangalore,Regular,1072,Amma Dhaba Punjabi,,
541,1573,79,1490.15,User_1573,Chennai,Gold,1573,Amma Restaurant Family Restaurant,,
542,233,451,644.1,User_233,Bangalore,Gold,233,Classic Curry House Andhra,,
543,1688,467,1455.9,User_1688,Bangalore,Gold,1688,Sai Biryani South Indian,,
544,1562,9,1230.52,User_1562,Chennai,Regular,1562,Classic Mess Family Restaurant,,
545,1199,72,463.5,User_1199,Pune,Gold,1199,Sri Foods Chinese,,
546,627,120,418.24,User_627,Pune,Regular,627,Classic Biryani Multicuisine,,
547,2488,161,110.34,User_2488,Hyderabad,Regular,2488,Annapurna Biryani South Indian,,
548,224,12,366.07,User_224,Bangalore,Regular,224,Royal Foods Multicuisine,,
549,639,351,1024.01,User_639,Hyderabad,Gold,639,Spice Dhaba Non-Veg,,
550,951,427,580.01,User_951,Chennai,Gold,951,Spice Kitchen Pure Veg,,
551,1756,71,623.03,User_1756,Pune,Gold,1756,New Dhaba Non-Veg,,
552,188,408,591.16,User_188,Hyderabad,Regular,188,Darbar Eatery Family Restaurant,,
553,1252,360,749.92,User_1252,Chennai,Regular,1252,Taste of Restaurant Family Restaurant,,
554,341,125,379.21,User_341,Hyderabad,Gold,341,Sai Foods Family Restaurant,,
555,365,186,1289.38,User_365,Bangalore,Regular,365,Darbar Restaurant North Indian,,
556,648,55,642.17,User_648,Chennai,Gold,648,Darbar Restaurant Multicuisine,,
557,2227,61,262.12,User_2227,Chennai,Gold,2227,Hotel Curry House North Indian,,
558,1167,62,899.51,User_1167,Chennai,Regular,1167,Spice Delights Andhra,,
559,2234,278,951.29,User_2234,Bangalore,Gold,2234,Swagath Mess Non-Veg,,
560,1408,93,350.76,User_1408,Chennai,Regular,1408,Swagath Cafe Multicuisine,,
561,2058,394,1336.97,User_2058,Hyderabad,Regular,2058,Grand Tiffins South Indian,,
562,679,290,1435.43,User_679,Chennai,Regular,679,Taste of Kitchen Chinese,,
563,1083,19,1260.85,User_1083,Hyderabad,Regular,1083,Classic Biryani Chinese,,
564,408,404,225.51,User_408,Chennai,Gold,408,Classic Dhaba South Indian,,
565,2447,333,594.01,User_2447,Chennai,Regular,2447,Amma Mess Multicuisine,,
566,1166,172,101.36,User_1166,Bangalore,Regular,1166,Darbar Eatery Family Restaurant,,
567,2624,224,1191.83,User_2624,Hyderabad,Regular,2624,Darbar Kitchen Non-Veg,,
568,518,289,373.33,User_518,Hyderabad,Regular,518,Sri Biryani Punjabi,,
569,1653,169,319.96,User_1653,Bangalore,Gold,1653,Ruchi Curry House Pure Veg,,
570,2210,112,1182.13,User_2210,Bangalore,Regular,2210,Grand Cafe Punjabi,,
571,2862,17,936.28,User_2862,Pune,Regular,2862,Udupi Delights Non-Veg,,
572,85,289,646.56,User_85,Pune,Gold,85,Sri Biryani Punjabi,,
573,1042,342,1040.32,User_1042,Pune,Gold,1042,Ruchi Cafe Chinese,,
574,1966,131,1482.98,User_1966,Hyderabad,Regular,1966,Hotel Restaurant Non-Veg,,
575,1912,433,302.22,User_1912,Pune,Regular,1912,Sai Mess Multicuisine,,
576,988,144,347.09,User_988,Chennai,Gold,988,Darbar Biryani Andhra,,
577,2323,175,245.85,User_2323,Bangalore,Gold,2323,Sai Biryani Non-Veg,,
578,299,490,1023.74,User_299,Bangalore,Regular,299,Swagath Curry House Punjabi,,
579,1384,457,323.69,User_1384,Bangalore,Gold,1384,Sai Delights Multicuisine,,
580,1938,177,556.6,User_1938,Bangalore,Regular,1938,Udupi Restaurant South Indian,,
581,2982,97,688.89,User_2982,Chennai,Gold,2982,Annapurna Delights Andhra,,
582,1092,126,257.75,User_1092,Pune,Gold,1092,Spice Tiffins North Indian,,
583,2667,373,529.79,User_2667,Pune,Gold,2667,Sai Delights Chinese,,
584,1264,115,594.46,User_1264,Chennai,Regular,1264,Annapurna Eatery Non-Veg,,
585,2760,278,214.94,User_2760,Hyderabad,Regular,2760,Swagath Mess Non-Veg,,
586,1596,112,594.21,User_1596,Pune,Gold,1596,Grand Cafe Punjabi,,
587,909,310,460.28,User_909,Bangalore,Regular,909,Spice Cafe Pure Veg,,
